ORDERNUMBER,QUANTITYORDERED,PRICEEACH,PRICETOTAL,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,CUSTOMERNAME,CITY,STATE,COUNTRY,DEALSIZE
10348,42,100.0,4200.0,4,11,2004,Trucks and Buses,"Corrida Auto Replicas, Ltd",Madrid,,Spain,Medium
10358,41,100.0,4100.0,4,12,2004,Trucks and Buses,Euro Shopping Channel,Madrid,,Spain,Medium
10371,26,100.0,2600.0,1,1,2005,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10382,26,100.0,2600.0,1,2,2005,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Small
10411,26,100.0,2600.0,2,5,2005,Trucks and Buses,Quebec Home Shopping Network,Montreal,Quebec,Canada,Small
10425,41,86.68,3553.88,2,5,2005,Trucks and Buses,La Rochelle Gifts,Nantes,,France,Medium
10107,20,92.9,1858.0,1,2,2003,Motorcycles,Land of Toys Inc.,NYC,NY,USA,Small
10120,22,100.0,2200.0,2,4,2003,Motorcycles,"Australian Collectors, Co.",Melbourne,Victoria,Australia,Small
10133,23,100.0,2300.0,2,6,2003,Motorcycles,Euro Shopping Channel,Madrid,,Spain,Small
10145,33,93.9,3098.7,3,8,2003,Motorcycles,Toys4GrownUps.com,Pasadena,CA,USA,Medium
10168,28,100.0,2800.0,4,10,2003,Motorcycles,Technics Stores Inc.,Burlingame,CA,USA,Medium
10188,44,98.89,4351.16,4,11,2003,Motorcycles,Herkku Gifts,Bergen,,Norway,Medium
10210,46,79.91,3675.86,1,1,2004,Motorcycles,Osaka Souveniers Co.,Osaka,Osaka,Japan,Medium
10223,21,100.0,2100.0,1,2,2004,Motorcycles,"Australian Collectors, Co.",Melbourne,Victoria,Australia,Small
10235,41,100.0,4100.0,2,4,2004,Motorcycles,"Royal Canadian Collectables, Ltd.",Tsawassen,BC,Canada,Medium
10250,31,100.0,3100.0,2,5,2004,Motorcycles,The Sharp Gifts Warehouse,San Jose,CA,USA,Medium
10263,31,79.91,2477.21,2,6,2004,Motorcycles,Gift Depot Inc.,Bridgewater,CT,USA,Small
10275,23,81.91,1883.93,3,7,2004,Motorcycles,La Rochelle Gifts,Nantes,,France,Small
10285,37,98.89,3658.93,3,8,2004,Motorcycles,Marta's Replicas Co.,Cambridge,MA,USA,Medium
10297,26,100.0,2600.0,3,9,2004,Motorcycles,"Clover Collections, Co.",Dublin,,Ireland,Small
10308,24,79.91,1917.84,4,10,2004,Motorcycles,Mini Classics,White Plains,NY,USA,Small
10318,47,100.0,4700.0,4,11,2004,Motorcycles,Diecast Classics Inc.,Allentown,PA,USA,Medium
10329,45,63.91,2875.95,4,11,2004,Motorcycles,Land of Toys Inc.,NYC,NY,USA,Small
10340,55,100.0,5500.0,4,11,2004,Motorcycles,Enaco Distributors,Barcelona,,Spain,Medium
10353,46,81.17,3733.82,4,12,2004,Motorcycles,Gift Ideas Corp.,Glendale,CT,USA,Medium
10363,50,100.0,5000.0,1,1,2005,Motorcycles,Suominen Souveniers,Espoo,,Finland,Medium
10375,37,100.0,3700.0,1,2,2005,Motorcycles,La Rochelle Gifts,Nantes,,France,Medium
10387,44,94.9,4175.6,1,3,2005,Motorcycles,"Dragon Souveniers, Ltd.",Singapore,,Singapore,Medium
10401,49,100.0,4900.0,2,4,2005,Motorcycles,Tekni Collectables Inc.,Newark,NJ,USA,Medium
10416,45,100.0,4500.0,2,5,2005,Motorcycles,L'ordine Souveniers,Reggio Emilia,,Italy,Medium
10108,27,43.45,1173.15,1,3,2003,Motorcycles,Cruz & Sons Co.,Makati City,,Philippines,Small
10122,31,44.66,1384.46,2,5,2003,Motorcycles,Marseille Mini Autos,Marseille,,France,Small
10135,33,40.23,1327.59,3,7,2003,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Small
10145,31,35.8,1109.8,3,8,2003,Motorcycles,Toys4GrownUps.com,Pasadena,CA,USA,Small
10159,35,35.4,1239.0,4,10,2003,Motorcycles,Corporate Gift Ideas Co.,San Francisco,CA,USA,Small
10169,26,39.83,1035.58,4,11,2003,Motorcycles,"Anna's Decorations, Ltd",North Sydney,NSW,Australia,Small
10180,34,45.46,1545.64,4,11,2003,Motorcycles,Daedalus Designs Imports,Lille,,France,Small
10190,46,32.99,1517.54,4,11,2003,Motorcycles,Euro Shopping Channel,Madrid,,Spain,Small
10211,41,42.24,1731.84,1,1,2004,Motorcycles,Auto Canal Petit,Paris,,France,Small
10224,43,39.43,1695.49,1,2,2004,Motorcycles,Daedalus Designs Imports,Lille,,France,Small
10237,26,40.23,1045.98,2,4,2004,Motorcycles,Vitachrome Inc.,NYC,NY,USA,Small
10252,36,48.28,1738.08,2,5,2004,Motorcycles,Auto Canal Petit,Paris,,France,Small
10264,20,32.59,651.8,2,6,2004,Motorcycles,Gifts4AllAges.com,Boston,MA,USA,Small
10276,27,36.61,988.47,3,8,2004,Motorcycles,Online Mini Collectables,Brickhaven,MA,USA,Small
10285,37,41.03,1518.11,3,8,2004,Motorcycles,Marta's Replicas Co.,Cambridge,MA,USA,Small
10299,24,42.24,1013.76,3,9,2004,Motorcycles,"Toys of Finland, Co.",Helsinki,,Finland,Small
10310,36,43.05,1549.8,4,10,2004,Motorcycles,"Toms Spezialitten, Ltd",Koln,,Germany,Small
10319,29,38.22,1108.38,4,11,2004,Motorcycles,Microscale Inc.,NYC,NY,USA,Small
10331,28,100.0,2800.0,4,11,2004,Motorcycles,Motor Mint Distributors Inc.,Philadelphia,PA,USA,Medium
10343,29,100.0,2900.0,4,11,2004,Motorcycles,Reims Collectables,Reims,,France,Medium
10355,38,39.83,1513.54,4,12,2004,Motorcycles,Euro Shopping Channel,Madrid,,Spain,Small
10364,48,48.28,2317.44,1,1,2005,Motorcycles,Marseille Mini Autos,Marseille,,France,Small
10378,40,82.46,3298.4,1,2,2005,Motorcycles,Euro Shopping Channel,Madrid,,Spain,Medium
10390,41,44.56,1826.96,1,3,2005,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Small
10403,30,40.23,1206.9,2,4,2005,Motorcycles,"UK Collectables, Ltd.",Liverpool,,UK,Small
10104,35,47.62,1666.7,1,1,2003,Trucks and Buses,Euro Shopping Channel,Madrid,,Spain,Small
10114,28,55.73,1560.44,2,4,2003,Trucks and Buses,"La Corne D'abondance, Co.",Paris,,France,Small
10127,45,51.95,2337.75,2,6,2003,Trucks and Buses,Muscle Machine Inc,NYC,NY,USA,Small
10141,24,45.99,1103.76,3,8,2003,Trucks and Buses,Suominen Souveniers,Espoo,,Finland,Small
10151,41,63.85,2617.85,3,9,2003,Trucks and Buses,"Oulu Toy Supplies, Inc.",Oulu,,Finland,Small
10165,48,45.99,2207.52,4,10,2003,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,,Singapore,Small
10175,50,63.31,3165.5,4,11,2003,Trucks and Buses,"Stylish Desk Decors, Co.",London,,UK,Medium
10184,33,62.77,2071.41,4,11,2003,Trucks and Buses,"Iberia Gift Imports, Corp.",Sevilla,,Spain,Small
10195,32,43.29,1385.28,4,11,2003,Trucks and Buses,Mini Classics,White Plains,NY,USA,Small
10207,27,60.06,1621.62,4,12,2003,Trucks and Buses,Diecast Collectables,Boston,MA,USA,Small
10219,35,55.19,1931.65,1,2,2004,Trucks and Buses,Signal Collectibles Ltd.,Brisbane,CA,USA,Small
10229,23,54.11,1244.53,1,3,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Small
10246,35,48.7,1704.5,2,5,2004,Trucks and Buses,Euro Shopping Channel,Madrid,,Spain,Small
10259,40,43.83,1753.2,2,6,2004,Trucks and Buses,Handji Gifts& Co,Singapore,,Singapore,Small
10271,35,47.62,1666.7,3,7,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Small
10281,31,55.19,1710.89,3,8,2004,Trucks and Buses,Diecast Classics Inc.,Allentown,PA,USA,Small
10292,50,46.53,2326.5,3,9,2004,Trucks and Buses,Land of Toys Inc.,NYC,NY,USA,Small
10305,40,57.9,2316.0,4,10,2004,Trucks and Buses,Marta's Replicas Co.,Cambridge,MA,USA,Small
10313,38,45.45,1727.1,4,10,2004,Trucks and Buses,Canadian Gift Exchange Network,Vancouver,BC,Canada,Small
10325,38,100.0,3800.0,4,11,2004,Trucks and Buses,Baane Mini Imports,Stavern,,Norway,Large
10335,40,60.6,2424.0,4,11,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Small
10349,33,46.53,1535.49,4,12,2004,Trucks and Buses,Muscle Machine Inc,NYC,NY,USA,Small
10359,36,100.0,3600.0,4,12,2004,Trucks and Buses,Reims Collectables,Reims,,France,Medium
10371,20,66.47,1329.4,1,1,2005,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Small
10383,32,53.18,1701.76,1,2,2005,Trucks and Buses,Euro Shopping Channel,Madrid,,Spain,Small
10394,36,62.77,2259.72,1,3,2005,Trucks and Buses,Euro Shopping Channel,Madrid,,Spain,Small
10412,19,48.7,925.3,2,5,2005,Trucks and Buses,Euro Shopping Channel,Madrid,,Spain,Small
10425,11,43.83,482.13,2,5,2005,Trucks and Buses,La Rochelle Gifts,Nantes,,France,Small
10104,49,65.87,3227.63,1,1,2003,Trains,Euro Shopping Channel,Madrid,,Spain,Medium
10116,27,63.38,1711.26,2,4,2003,Trains,Royale Belge,Charleroi,,Belgium,Small
10127,29,70.84,2054.36,2,6,2003,Trains,Muscle Machine Inc,NYC,NY,USA,Small
10142,42,74.57,3131.94,3,8,2003,Trains,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10152,33,50.95,1681.35,3,9,2003,Trains,"Australian Gift Network, Co",South Brisbane,Queensland,Australia,Small
10165,44,53.44,2351.36,4,10,2003,Trains,"Dragon Souveniers, Ltd.",Singapore,,Singapore,Small
10176,22,64.0,1408.0,4,11,2003,Trains,L'ordine Souveniers,Reggio Emilia,,Italy,Small
10184,48,50.95,2445.6,4,11,2003,Trains,"Iberia Gift Imports, Corp.",Sevilla,,Spain,Small
10195,33,54.68,1804.44,4,11,2003,Trains,Mini Classics,White Plains,NY,USA,Small
10207,45,56.55,2544.75,4,12,2003,Trains,Diecast Collectables,Boston,MA,USA,Small
10220,20,52.82,1056.4,1,2,2004,Trains,"Clover Collections, Co.",Dublin,,Ireland,Small
10230,46,60.9,2801.4,1,3,2004,Trains,"Blauer See Auto, Co.",Frankfurt,,Germany,Small
10247,40,49.71,1988.4,2,5,2004,Trains,Suominen Souveniers,Espoo,,Finland,Small
10272,45,64.63,2908.35,3,7,2004,Trains,Diecast Classics Inc.,Allentown,PA,USA,Small
10282,36,59.65,2147.4,3,8,2004,Trains,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Small
10292,31,67.73,2099.63,3,9,2004,Trains,Land of Toys Inc.,NYC,NY,USA,Small
10306,46,50.33,2315.18,4,10,2004,Trains,"AV Stores, Co.",Manchester,,UK,Small
10314,35,66.49,2327.15,4,10,2004,Trains,Heintze Collectables,Aaarhus,,Denmark,Small
10325,28,100.0,2800.0,4,11,2004,Trains,Baane Mini Imports,Stavern,,Norway,Medium
10336,31,84.71,2626.01,4,11,2004,Trains,"La Corne D'abondance, Co.",Paris,,France,Small
10350,27,100.0,2700.0,4,12,2004,Trains,Euro Shopping Channel,Madrid,,Spain,Medium
10359,22,100.0,2200.0,4,12,2004,Trains,Reims Collectables,Reims,,France,Medium
10371,30,99.55,2986.5,1,1,2005,Trains,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Small
10383,44,36.07,1587.08,1,2,2005,Trains,Euro Shopping Channel,Madrid,,Spain,Small
10394,30,60.28,1808.4,1,3,2005,Trains,Euro Shopping Channel,Madrid,,Spain,Small
10413,24,49.71,1193.04,2,5,2005,Trains,Gift Depot Inc.,Bridgewater,CT,USA,Small
10103,45,75.63,3403.35,1,1,2003,Trucks and Buses,Baane Mini Imports,Stavern,,Norway,Medium
10113,23,68.52,1575.96,1,3,2003,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Small
10126,26,62.7,1630.2,2,5,2003,Trucks and Buses,"Corrida Auto Replicas, Ltd",Madrid,,Spain,Small
10140,28,60.76,1701.28,3,7,2003,Trucks and Buses,Technics Stores Inc.,Burlingame,CA,USA,Small
10150,49,58.18,2850.82,3,9,2003,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,,Singapore,Small
10164,49,54.94,2692.06,4,10,2003,Trucks and Buses,Mini Auto Werke,Graz,,Austria,Small
10175,29,74.98,2174.42,4,11,2003,Trucks and Buses,"Stylish Desk Decors, Co.",London,,UK,Small
10183,49,64.64,3167.36,4,11,2003,Trucks and Buses,"Classic Gift Ideas, Inc",Philadelphia,PA,USA,Medium
10194,39,54.94,2142.66,4,11,2003,Trucks and Buses,"Saveley & Henriot, Co.",Lyon,,France,Small
10206,36,58.82,2117.52,4,12,2003,Trucks and Buses,Canadian Gift Exchange Network,Vancouver,BC,Canada,Small
10217,39,62.05,2419.95,1,2,2004,Trucks and Buses,Handji Gifts& Co,Singapore,,Singapore,Small
10229,30,73.04,2191.2,1,3,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Small
10245,44,69.16,3043.04,2,5,2004,Trucks and Buses,Super Scale Inc.,New Haven,CT,USA,Medium
10258,20,61.41,1228.2,2,6,2004,Trucks and Buses,"Tokyo Collectables, Ltd",Minato-ku,Tokyo,Japan,Small
10270,21,63.35,1330.35,3,7,2004,Trucks and Buses,Souveniers And Things Co.,Chatswood,NSW,Australia,Small
10281,36,77.57,2792.52,3,8,2004,Trucks and Buses,Diecast Classics Inc.,Allentown,PA,USA,Small
10291,32,71.75,2296.0,3,9,2004,Trucks and Buses,Scandinavian Gift Ideas,Boras,,Sweden,Small
10304,36,73.04,2629.44,4,10,2004,Trucks and Buses,Auto Assoc. & Cie.,Versailles,,France,Small
10313,34,56.24,1912.16,4,10,2004,Trucks and Buses,Canadian Gift Exchange Network,Vancouver,BC,Canada,Small
10324,48,100.0,4800.0,4,11,2004,Trucks and Buses,Vitachrome Inc.,NYC,NY,USA,Large
10333,33,73.69,2431.77,4,11,2004,Trucks and Buses,Mini Wheels Co.,San Francisco,CA,USA,Small
10348,31,100.0,3100.0,4,11,2004,Trucks and Buses,"Corrida Auto Replicas, Ltd",Madrid,,Spain,Medium
10358,36,100.0,3600.0,4,12,2004,Trucks and Buses,Euro Shopping Channel,Madrid,,Spain,Medium
10370,25,100.0,2500.0,1,1,2005,Trucks and Buses,"Anna's Decorations, Ltd",North Sydney,NSW,Australia,Medium
10382,48,100.0,4800.0,1,2,2005,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10411,27,69.16,1867.32,2,5,2005,Trucks and Buses,Quebec Home Shopping Network,Montreal,Quebec,Canada,Small
10424,44,61.41,2702.04,2,5,2005,Trucks and Buses,Euro Shopping Channel,Madrid,,Spain,Small
10106,33,72.92,2406.36,1,2,2003,Vintage Cars,Rovelli Gifts,Bergamo,,Italy,Small
10120,29,72.23,2094.67,2,4,2003,Vintage Cars,"Australian Collectors, Co.",Melbourne,Victoria,Australia,Small
10133,49,57.1,2797.9,2,6,2003,Vintage Cars,Euro Shopping Channel,Madrid,,Spain,Small
10144,20,81.86,1637.2,3,8,2003,Vintage Cars,Royale Belge,Charleroi,,Belgium,Small
10168,31,73.61,2281.91,4,10,2003,Vintage Cars,Technics Stores Inc.,Burlingame,CA,USA,Small
10210,39,59.16,2307.24,1,1,2004,Vintage Cars,Osaka Souveniers Co.,Osaka,Osaka,Japan,Small
10223,20,66.04,1320.8,1,2,2004,Vintage Cars,"Australian Collectors, Co.",Melbourne,Victoria,Australia,Small
10235,34,77.73,2642.82,2,4,2004,Vintage Cars,"Royal Canadian Collectables, Ltd.",Tsawassen,BC,Canada,Small
10250,50,61.22,3061.0,2,5,2004,Vintage Cars,The Sharp Gifts Warehouse,San Jose,CA,USA,Medium
10262,40,79.11,3164.4,2,6,2004,Vintage Cars,Euro Shopping Channel,Madrid,,Spain,Medium
10275,28,63.97,1791.16,3,7,2004,Vintage Cars,La Rochelle Gifts,Nantes,,France,Small
10284,50,81.86,4093.0,3,8,2004,Vintage Cars,"Norway Gifts By Mail, Co.",Oslo,,Norway,Medium
10297,28,79.8,2234.4,3,9,2004,Vintage Cars,"Clover Collections, Co.",Dublin,,Ireland,Small
10308,46,66.04,3037.84,4,10,2004,Vintage Cars,Mini Classics,White Plains,NY,USA,Medium
10316,24,59.16,1419.84,4,11,2004,Vintage Cars,giftsbymail.co.uk,Cowes,Isle of Wight,UK,Small
10328,24,81.17,1948.08,4,11,2004,Vintage Cars,Rovelli Gifts,Bergamo,,Italy,Small
10340,39,59.16,2307.24,4,11,2004,Vintage Cars,Enaco Distributors,Barcelona,,Spain,Small
10353,40,44.51,1780.4,4,12,2004,Vintage Cars,Gift Ideas Corp.,Glendale,CT,USA,Small
10361,49,72.33,3544.17,4,12,2004,Vintage Cars,Souveniers And Things Co.,Chatswood,NSW,Australia,Medium
10375,44,82.26,3619.44,1,2,2005,Vintage Cars,La Rochelle Gifts,Nantes,,France,Medium
10388,35,100.0,3500.0,1,3,2005,Vintage Cars,FunGiftIdeas.com,New Bedford,MA,USA,Medium
10398,22,67.41,1483.02,1,3,2005,Vintage Cars,Reims Collectables,Reims,,France,Small
10401,62,77.73,4819.26,2,4,2005,Vintage Cars,Tekni Collectables Inc.,Newark,NJ,USA,Medium
10416,26,61.22,1591.72,2,5,2005,Vintage Cars,L'ordine Souveniers,Reggio Emilia,,Italy,Small
10108,31,100.0,3100.0,1,3,2003,Motorcycles,Cruz & Sons Co.,Makati City,,Philippines,Medium
10121,25,86.74,2168.5,2,5,2003,Motorcycles,Reims Collectables,Reims,,France,Small
10135,30,89.8,2694.0,3,7,2003,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Small
10145,27,100.0,2700.0,3,8,2003,Motorcycles,Toys4GrownUps.com,Pasadena,CA,USA,Medium
10159,23,100.0,2300.0,4,10,2003,Motorcycles,Corporate Gift Ideas Co.,San Francisco,CA,USA,Small
10169,34,100.0,3400.0,4,11,2003,Motorcycles,"Anna's Decorations, Ltd",North Sydney,NSW,Australia,Medium
10180,22,100.0,2200.0,4,11,2003,Motorcycles,Daedalus Designs Imports,Lille,,France,Small
10190,42,85.72,3600.24,4,11,2003,Motorcycles,Euro Shopping Channel,Madrid,,Spain,Medium
10211,37,100.0,3700.0,1,1,2004,Motorcycles,Auto Canal Petit,Paris,,France,Medium
10224,30,100.0,3000.0,1,2,2004,Motorcycles,Daedalus Designs Imports,Lille,,France,Medium
10237,27,100.0,2700.0,2,4,2004,Motorcycles,Vitachrome Inc.,NYC,NY,USA,Medium
10252,25,100.0,2500.0,2,5,2004,Motorcycles,Auto Canal Petit,Paris,,France,Small
10264,34,97.97,3330.98,2,6,2004,Motorcycles,Gifts4AllAges.com,Boston,MA,USA,Medium
10276,38,100.0,3800.0,3,8,2004,Motorcycles,Online Mini Collectables,Brickhaven,MA,USA,Medium
10285,26,100.0,2600.0,3,8,2004,Motorcycles,Marta's Replicas Co.,Cambridge,MA,USA,Small
10299,38,100.0,3800.0,3,9,2004,Motorcycles,"Toys of Finland, Co.",Helsinki,,Finland,Medium
10309,50,84.7,4235.0,4,10,2004,Motorcycles,Baane Mini Imports,Stavern,,Norway,Medium
10319,22,100.0,2200.0,4,11,2004,Motorcycles,Microscale Inc.,NYC,NY,USA,Small
10331,32,100.0,3200.0,4,11,2004,Motorcycles,Motor Mint Distributors Inc.,Philadelphia,PA,USA,Medium
10341,31,71.02,2201.62,4,11,2004,Motorcycles,Salzburg Collectables,Salzburg,,Austria,Small
10355,40,100.0,4000.0,4,12,2004,Motorcycles,Euro Shopping Channel,Madrid,,Spain,Medium
10365,22,100.0,2200.0,1,1,2005,Motorcycles,Mini Creations Ltd.,New Bedford,MA,USA,Medium
10375,41,100.0,4100.0,1,2,2005,Motorcycles,La Rochelle Gifts,Nantes,,France,Medium
10390,45,48.98,2204.1,1,3,2005,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Small
10403,45,100.0,4500.0,2,4,2005,Motorcycles,"UK Collectables, Ltd.",Liverpool,,UK,Medium
10106,39,40.15,1565.85,1,2,2003,Vintage Cars,Rovelli Gifts,Bergamo,,Italy,Small
10120,49,50.62,2480.38,2,4,2003,Vintage Cars,"Australian Collectors, Co.",Melbourne,Victoria,Australia,Small
10133,27,50.19,1355.13,2,6,2003,Vintage Cars,Euro Shopping Channel,Madrid,,Spain,Small
10143,34,36.66,1246.44,3,8,2003,Vintage Cars,Mini Creations Ltd.,New Bedford,MA,USA,Small
10156,20,41.02,820.4,4,10,2003,Vintage Cars,Euro Shopping Channel,Madrid,,Spain,Small
10168,48,51.93,2492.64,4,10,2003,Vintage Cars,Technics Stores Inc.,Burlingame,CA,USA,Small
10199,29,38.4,1113.6,4,12,2003,Vintage Cars,West Coast Collectables Co.,Burbank,CA,USA,Small
10210,43,41.02,1763.86,1,1,2004,Vintage Cars,Osaka Souveniers Co.,Osaka,Osaka,Japan,Small
10223,41,46.26,1896.66,1,2,2004,Vintage Cars,"Australian Collectors, Co.",Melbourne,Victoria,Australia,Small
10235,41,35.35,1449.35,2,4,2004,Vintage Cars,"Royal Canadian Collectables, Ltd.",Tsawassen,BC,Canada,Small
10250,36,51.93,1869.48,2,5,2004,Vintage Cars,The Sharp Gifts Warehouse,San Jose,CA,USA,Small
10262,49,37.97,1860.53,2,6,2004,Vintage Cars,Euro Shopping Channel,Madrid,,Spain,Small
10275,38,45.39,1724.82,3,7,2004,Vintage Cars,La Rochelle Gifts,Nantes,,France,Small
10284,33,51.93,1713.69,3,8,2004,Vintage Cars,"Norway Gifts By Mail, Co.",Oslo,,Norway,Small
10296,26,48.44,1259.44,3,9,2004,Vintage Cars,"Bavarian Collectables Imports, Co.",Munich,,Germany,Small
10308,47,43.64,2051.08,4,10,2004,Vintage Cars,Mini Classics,White Plains,NY,USA,Small
10316,34,47.57,1617.38,4,11,2004,Vintage Cars,giftsbymail.co.uk,Cowes,Isle of Wight,UK,Small
10328,34,51.93,1765.62,4,11,2004,Vintage Cars,Rovelli Gifts,Bergamo,,Italy,Small
10340,40,50.62,2024.8,4,11,2004,Vintage Cars,Enaco Distributors,Barcelona,,Spain,Small
10353,40,82.21,3288.4,4,12,2004,Vintage Cars,Gift Ideas Corp.,Glendale,CT,USA,Medium
10361,33,82.59,2725.47,4,12,2004,Vintage Cars,Souveniers And Things Co.,Chatswood,NSW,Australia,Small
10375,49,65.8,3224.2,1,2,2005,Vintage Cars,La Rochelle Gifts,Nantes,,France,Medium
10388,27,100.0,2700.0,1,3,2005,Vintage Cars,FunGiftIdeas.com,New Bedford,MA,USA,Medium
10398,49,36.66,1796.34,1,3,2005,Vintage Cars,Reims Collectables,Reims,,France,Small
10401,56,35.35,1979.6,2,4,2005,Vintage Cars,Tekni Collectables Inc.,Newark,NJ,USA,Small
10416,37,51.93,1921.41,2,5,2005,Vintage Cars,L'ordine Souveniers,Reggio Emilia,,Italy,Small
10104,33,100.0,3300.0,1,1,2003,Trucks and Buses,Euro Shopping Channel,Madrid,,Spain,Medium
10115,27,100.0,2700.0,2,4,2003,Trucks and Buses,Classic Legends Inc.,NYC,NY,USA,Small
10127,46,100.0,4600.0,2,6,2003,Trucks and Buses,Muscle Machine Inc,NYC,NY,USA,Medium
10141,44,100.0,4400.0,3,8,2003,Trucks and Buses,Suominen Souveniers,Espoo,,Finland,Medium
10151,26,100.0,2600.0,3,9,2003,Trucks and Buses,"Oulu Toy Supplies, Inc.",Oulu,,Finland,Medium
10165,48,94.92,4556.16,4,10,2003,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,,Singapore,Medium
10176,23,100.0,2300.0,4,11,2003,Trucks and Buses,L'ordine Souveniers,Reggio Emilia,,Italy,Medium
10184,45,100.0,4500.0,4,11,2003,Trucks and Buses,"Iberia Gift Imports, Corp.",Sevilla,,Spain,Medium
10195,49,100.0,4900.0,4,11,2003,Trucks and Buses,Mini Classics,White Plains,NY,USA,Medium
10207,28,94.92,2657.76,4,12,2003,Trucks and Buses,Diecast Collectables,Boston,MA,USA,Small
10220,37,100.0,3700.0,1,2,2004,Trucks and Buses,"Clover Collections, Co.",Dublin,,Ireland,Medium
10230,34,100.0,3400.0,1,3,2004,Trucks and Buses,"Blauer See Auto, Co.",Frankfurt,,Germany,Medium
10246,22,100.0,2200.0,2,5,2004,Trucks and Buses,Euro Shopping Channel,Madrid,,Spain,Small
10259,29,100.0,2900.0,2,6,2004,Trucks and Buses,Handji Gifts& Co,Singapore,,Singapore,Medium
10271,34,98.39,3345.26,3,7,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10282,38,100.0,3800.0,3,8,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10292,41,100.0,4100.0,3,9,2004,Trucks and Buses,Land of Toys Inc.,NYC,NY,USA,Medium
10305,42,100.0,4200.0,4,10,2004,Trucks and Buses,Marta's Replicas Co.,Cambridge,MA,USA,Medium
10314,28,100.0,2800.0,4,10,2004,Trucks and Buses,Heintze Collectables,Aaarhus,,Denmark,Medium
10325,38,100.0,3800.0,4,11,2004,Trucks and Buses,Baane Mini Imports,Stavern,,Norway,Medium
10336,23,100.0,2300.0,4,11,2004,Trucks and Buses,"La Corne D'abondance, Co.",Paris,,France,Medium
10350,31,71.4,2213.4,4,12,2004,Trucks and Buses,Euro Shopping Channel,Madrid,,Spain,Small
10359,46,100.0,4600.0,4,12,2004,Trucks and Buses,Reims Collectables,Reims,,France,Medium
10371,48,56.55,2714.4,1,1,2005,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Small
10383,29,100.0,2900.0,1,2,2005,Trucks and Buses,Euro Shopping Channel,Madrid,,Spain,Medium
10395,46,100.0,4600.0,1,3,2005,Trucks and Buses,Lyon Souveniers,Paris,,France,Medium
10412,26,100.0,2600.0,2,5,2005,Trucks and Buses,Euro Shopping Channel,Madrid,,Spain,Medium
10425,18,100.0,1800.0,2,5,2005,Trucks and Buses,La Rochelle Gifts,Nantes,,France,Small
10104,32,53.31,1705.92,1,1,2003,Trains,Euro Shopping Channel,Madrid,,Spain,Small
10117,21,49.21,1033.41,2,4,2003,Trains,"Dragon Souveniers, Ltd.",Singapore,,Singapore,Small
10127,46,69.12,3179.52,2,6,2003,Trains,Muscle Machine Inc,NYC,NY,USA,Medium
10142,42,49.79,2091.18,3,8,2003,Trains,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Small
10153,31,57.41,1779.71,3,9,2003,Trains,Euro Shopping Channel,Madrid,,Spain,Small
10165,38,66.78,2537.64,4,10,2003,Trains,"Dragon Souveniers, Ltd.",Singapore,,Singapore,Small
10176,38,64.44,2448.72,4,11,2003,Trains,L'ordine Souveniers,Reggio Emilia,,Italy,Small
10185,20,48.62,972.4,4,11,2003,Trains,Mini Creations Ltd.,New Bedford,MA,USA,Small
10196,46,62.09,2856.14,4,11,2003,Trains,Super Scale Inc.,New Haven,CT,USA,Small
10208,30,65.61,1968.3,1,1,2004,Trains,"Saveley & Henriot, Co.",Lyon,,France,Small
10220,30,68.54,2056.2,1,2,2004,Trains,"Clover Collections, Co.",Dublin,,Ireland,Small
10230,43,52.14,2242.02,1,3,2004,Trains,"Blauer See Auto, Co.",Frankfurt,,Germany,Small
10247,49,63.85,3128.65,2,5,2004,Trains,Suominen Souveniers,Espoo,,Finland,Medium
